"trip_distance","fare_amount","total_amount","trip_timelength","intratrip","weekday"
1.2,6.5,9.35,6.2,"no","domingo"
1.1,6.5,9.05,6.9,"no","miércoles"
1.01,6,8.76,5.36666666666667,"no","miércoles"
3.61,14.5,18.96,17.3,"no","jueves"
2.31,9.5,11.8,10.6166666666667,"no","viernes"
3,12.5,16.56,15.7,"no","jueves"
1.3,9.5,12.8,12.3666666666667,"no","miércoles"
2.3,13,17.85,17.9833333333333,"no","sábado"
1.1,8,10.3,10.7833333333333,"no","martes"
2.66,12,15.96,15.7666666666667,"yes","lunes"
0.9,6,8.8,5.98333333333333,"no","lunes"
2.82,14.5,18.96,20.1666666666667,"no","sábado"
1.2,9.5,13.3,13.8,"no","martes"
7.2,33.5,42.35,49.6333333333333,"no","lunes"
3.1,12.5,15.87,12.8,"no","martes"
1.54,8.5,10.81,11.15,"no","viernes"
1.53,9,11.8,10.5833333333333,"no","jueves"
3.1,17,21.95,26.4166666666667,"no","viernes"
1.8,8,10.3,8.06666666666667,"no","sábado"
1.4,9.5,11.8,12.9666666666667,"no","jueves"
1.23,11,15.36,16.8833333333333,"no","jueves"
1.91,9.5,12.96,11.8,"no","jueves"
5.8,19,24.35,21.0333333333333,"no","lunes"
2.43,10.5,14.16,10.9666666666667,"no","sábado"
1.1,7,9.95,7.45,"no","martes"
0.96,6,8.3,5.8,"no","domingo"
1.3,8,10.5,10.6833333333333,"no","viernes"
1.4,11.5,15.95,17.3,"no","viernes"
2.8,10,13.3,8.23333333333333,"no","domingo"
1.28,6.5,9.3,6.05,"no","jueves"
1.97,11.5,15.96,14.9666666666667,"no","viernes"
1.5,8,10.8,8.63333333333333,"no","viernes"
7.13,24.5,32.88,27,"no","jueves"
2.45,10.5,14.76,11.35,"no","lunes"
3.47,14,18.36,15.9666666666667,"no","sábado"
1.3,10.5,15.38,15.05,"no","viernes"
0.84,7.5,11.16,10.2833333333333,"no","miércoles"
3.5,15.5,20.75,19.0666666666667,"no","jueves"
1.6,9.5,11.8,12.7,"no","viernes"
2.7,12,15.87,13.75,"no","viernes"
1.1,8.5,11.75,10.3333333333333,"no","miércoles"
1.96,11,14.5,14.4166666666667,"no","domingo"
1,8,11.8,10.2,"no","miércoles"
2.2,10,14.15,10.8333333333333,"no","lunes"
5.1,19,24.35,19.6833333333333,"yes","jueves"
1.7,11,14.75,15.75,"no","miércoles"
1.2,6.5,8.8,6.15,"no","lunes"
11.42,36,51.67,31.9833333333333,"yes","martes"
4.46,17.5,21.3,18.1833333333333,"no","sábado"
0.9,9.5,13.55,14.35,"no","jueves"
1.9,9,12.36,10.7833333333333,"no","miércoles"
8.5,24.5,30.95,16.3333333333333,"no","miércoles"
4.5,16,20.75,14.55,"no","viernes"
3.01,11.5,16,11.4,"no","domingo"
11.4,37.5,53.46,40.6333333333333,"yes","jueves"
2.97,15,20.16,21.55,"no","martes"
2.2,11,14.76,13.1833333333333,"no","sábado"
2.2,8,11.15,6.9,"no","jueves"
3.15,12.5,17.25,13.45,"no","miércoles"
9.17,40,49.56,52.75,"yes","jueves"
8.4,26,34.1,21.2833333333333,"yes","domingo"
1.65,8.5,11.76,9.73333333333333,"no","sábado"
16.3,45,55.3,26.2,"yes","martes"
1.2,7,9.8,7.03333333333333,"no","viernes"
2.21,11.5,15.36,13.8333333333333,"no","jueves"
3.3,13.5,17.75,16.2833333333333,"no","jueves"
2.2,13.5,17.8,19.4,"no","jueves"
2.12,12,16.56,16.6666666666667,"no","jueves"
13.7,39,45.3,28.2666666666667,"yes","viernes"
1.77,8,10.3,6.81666666666667,"no","sábado"
8.5,27.5,34.55,23.7666666666667,"yes","sábado"
19.47,51.5,66.62,30.4666666666667,"yes","jueves"
3.46,17.5,21.8,23.4833333333333,"yes","jueves"
0.93,6.5,9.36,6.73333333333333,"no","martes"
2.16,8.5,10.8,7.71666666666667,"no","viernes"
3.06,11,15.38,10.2833333333333,"no","domingo"
1.2,8,11.76,10.15,"no","lunes"
1.17,7.5,10.56,8.46666666666667,"no","viernes"
4.4,16.5,21.35,17.55,"yes","miércoles"
1.21,7.5,10.56,9.4,"no","sábado"
1.5,7,9.55,5.81666666666667,"no","martes"
3.06,14.5,19.56,20.25,"no","miércoles"
1.21,12,15.5,18.3833333333333,"no","martes"
1.6,7.5,11.15,8,"no","lunes"
6.85,24,30.1,26.3833333333333,"no","domingo"
9.16,31.5,44.56,31.55,"yes","miércoles"
1.91,12.5,17.88,18.9,"no","miércoles"
2.91,12,16.28,12.6833333333333,"no","martes"
1.46,9,12.96,11.4333333333333,"no","jueves"
0.97,6,8.76,6.06666666666667,"no","miércoles"
1.2,8,11.16,9.88333333333333,"no","viernes"
0.64,6,9.36,6.86666666666667,"no","lunes"
3.48,13.5,16.8,15.2,"yes","lunes"
5.87,22.5,27.37,24.85,"no","miércoles"
4.21,16,20.76,17.5666666666667,"no","sábado"
2.39,9.5,12.96,9.18333333333333,"no","miércoles"
1,6,8.75,5.5,"no","viernes"
3.49,14,19.12,16.6,"no","martes"
3.6,17,22.85,24.35,"no","sábado"
8.8,30.5,38.15,34.95,"yes","martes"
2.58,10.5,14.16,10.3,"no","jueves"
2.01,11.5,15.96,16.3833333333333,"no","martes"
9.92,32,46.87,28.05,"yes","jueves"
1.5,8,11.15,8.46666666666667,"no","jueves"
2.7,9.5,12.8,7.68333333333333,"no","viernes"
1.22,7,9.54,7.75,"no","lunes"
1.18,7,9.96,7.76666666666667,"no","jueves"
2.37,11.5,15.96,13.5833333333333,"no","viernes"
2.6,12,15.95,12.6666666666667,"yes","miércoles"
3.13,14,18.36,18.6833333333333,"no","jueves"
6.55,20.5,26.16,20.8166666666667,"no","martes"
2.53,10.5,13.92,11.9166666666667,"no","miércoles"
1.37,8.5,12.36,10.9666666666667,"no","lunes"
0.87,5.5,7.8,5.25,"no","miércoles"
2.7,11,14.75,12.6833333333333,"no","martes"
10.07,34,44.75,37.6666666666667,"yes","martes"
2.9,17,21.95,24.7333333333333,"no","viernes"
0.6,5.5,8.15,6.61666666666667,"no","miércoles"
1.5,7,10,6.65,"no","viernes"
1.69,9,12.36,10.9166666666667,"no","domingo"
2.1,11,15.35,14.5666666666667,"no","jueves"
1.32,7,9.96,7.45,"no","sábado"
2.74,11.5,15.36,13.7166666666667,"no","viernes"
2.4,9.5,13.5,8.26666666666667,"no","lunes"
1.35,7.5,10.8,8.33333333333333,"no","viernes"
4.07,17.5,23.5,23.4833333333333,"no","miércoles"
5.07,20.5,26.16,26.6833333333333,"yes","jueves"
2.84,13,17.16,16.5666666666667,"no","viernes"
1.45,6.5,8.55,5.3,"no","lunes"
9.5,27,40.86,16.7333333333333,"yes","miércoles"
1.02,6.5,9.13,6.73333333333333,"no","viernes"
5.2,18.5,23.75,19.3666666666667,"yes","jueves"
3.47,12,15.96,11.3833333333333,"no","viernes"
4.74,17.5,21.3,18.2333333333333,"yes","viernes"
1.1,6.5,8.8,6.76666666666667,"no","lunes"
1.2,7.5,9.8,9.26666666666667,"no","viernes"
2.12,9,12.36,9.31666666666667,"no","jueves"
3.29,19.5,25.56,31.2,"no","lunes"
1.57,7.5,11.16,6.98333333333333,"no","miércoles"
0.92,6,9.36,6.36666666666667,"no","lunes"
1.31,7,9.96,7.06666666666667,"no","sábado"
4.5,18,29.56,23.5666666666667,"yes","jueves"
0.62,5.5,8.16,5.51666666666667,"no","martes"
2.1,14,18.96,20.6,"no","jueves"
2.1,8.5,11.75,7.76666666666667,"no","martes"
5.3,19,22.3,18,"no","miércoles"
1.56,7.5,10.56,8.35,"no","sábado"
0.98,6.5,9.36,6.88333333333333,"no","miércoles"
6.8,21,27.85,16.4833333333333,"yes","sábado"
15.98,44,52.3,34.4333333333333,"no","lunes"
1.67,9,11.8,11.3333333333333,"no","martes"
5.1,16,20.3,10.45,"no","lunes"
3.06,13.5,18.5,16.7,"no","jueves"
1.76,8,11.62,8.61666666666667,"no","jueves"
1.8,10,14.15,13.0666666666667,"no","miércoles"
1.38,7,10.56,7.36666666666667,"no","lunes"
2.06,12.5,17.88,18.2833333333333,"no","martes"
6,21,26.75,20.6666666666667,"no","jueves"
1.4,15,20.15,24.6333333333333,"no","martes"
2.3,10.5,14.75,12.1333333333333,"no","domingo"
2.9,12.5,16.55,14.2333333333333,"no","miércoles"
0.78,6,9.36,5.78333333333333,"no","jueves"
7.94,27.5,34.56,27.4,"yes","viernes"
1.1,7.5,10.55,7.46666666666667,"no","miércoles"
2.4,13,17.75,19,"no","miércoles"
0.9,7,10.55,8.36666666666667,"no","miércoles"
1.2,7.5,10.55,8.43333333333333,"no","miércoles"
0.95,6,8.8,6.73333333333333,"no","viernes"
4.11,16,20.88,17.8166666666667,"no","viernes"
1.3,6.5,9.35,5.81666666666667,"no","miércoles"
2.42,9,12.36,7.65,"no","jueves"
1.85,8.5,12.25,8.86666666666667,"no","jueves"
1.6,7,9.95,6.68333333333333,"no","viernes"
7.99,24,28.3,20.0166666666667,"no","martes"
1.2,7,9.3,7.36666666666667,"no","domingo"
2.44,9,12.88,7.9,"no","miércoles"
0.98,7,9.3,8.65,"no","viernes"
3.59,15.5,20.16,18.9666666666667,"no","sábado"
2.9,15.5,20.15,22.2833333333333,"no","viernes"
1.47,10,14.16,14.05,"no","viernes"
1.94,7.5,9.8,6.25,"no","viernes"
9.81,29.5,36.96,23.4166666666667,"yes","viernes"
1.1,8,11.3,11.0666666666667,"no","lunes"
2.82,11,14.76,12.0333333333333,"no","sábado"
1.42,9.5,13.56,13.0833333333333,"no","miércoles"
1.3,7.5,9.8,9.08333333333333,"no","viernes"
1.59,8.5,10.8,9.63333333333333,"no","jueves"
5.3,19,24.36,19.8333333333333,"yes","sábado"
2.4,10.5,14.15,10.3333333333333,"yes","sábado"
6.38,25,31.56,31.8,"yes","sábado"
2.5,10,13.55,9.45,"no","jueves"
7.94,26,38.56,29.0666666666667,"no","viernes"
2.7,11.5,15.35,13.45,"no","miércoles"
5.98,20,25.56,18.0333333333333,"no","sábado"
6.4,19.5,24.95,11.3833333333333,"no","lunes"
4.44,15.5,20.16,15.2166666666667,"no","jueves"
1.93,8,10.23,7.2,"no","jueves"
3.5,17.5,24.12,24.9333333333333,"no","lunes"
2.3,9,12.35,8.16666666666667,"no","martes"
5.47,26,33.36,37.75,"no","miércoles"
2.23,10,13.3,11.2833333333333,"no","jueves"
1.45,8,10.2,8.8,"no","jueves"
0.69,6,9.36,6.16666666666667,"no","lunes"
1.3,7.5,10.23,7.1,"no","jueves"
0.8,5.5,8.3,5.03333333333333,"no","lunes"
3.8,16.5,21.35,22.3166666666667,"no","jueves"
1.2,7,9.96,7.93333333333333,"no","martes"
1.9,9,12.35,9.38333333333333,"no","miércoles"
1.1,8,10.8,10.25,"no","viernes"
2.06,11,14.76,14.0166666666667,"no","sábado"
2,8,11.16,6.18333333333333,"no","sábado"
3.94,21.5,27.36,30.9666666666667,"no","martes"
1.8,8.5,11.75,9.28333333333333,"no","jueves"
1.4,7,9.95,7.9,"no","martes"
10.1,31,42.49,31.6166666666667,"yes","lunes"
8.2,25,31.55,20.05,"no","lunes"
1.2,14,18.3,22.4666666666667,"no","miércoles"
2.75,16,20.8,22.0666666666667,"no","jueves"
3.86,17,21.96,22.3,"yes","viernes"
1.79,7,9.8,5.73333333333333,"no","martes"
1.4,9.5,13.55,11.3666666666667,"no","viernes"
1.96,9.5,12.96,10.9333333333333,"no","sábado"
1,7.5,9.8,9.78333333333333,"no","domingo"
1.7,11,14.75,15.0166666666667,"no","miércoles"
1.68,9.5,13.5,12.75,"no","viernes"
6.27,24,30.36,31.75,"yes","jueves"
3.8,14.5,18.95,17.25,"no","lunes"
7.6,27,33.96,29.1666666666667,"no","lunes"
4.69,15.5,18.8,10.7333333333333,"no","jueves"
2.8,12.5,16.55,14.8166666666667,"no","miércoles"
4.4,15,19.3,10.9666666666667,"no","sábado"
3.1,12.5,16.55,14.1166666666667,"no","lunes"
2.3,13.5,18.35,18.8333333333333,"no","miércoles"
3.3,11.5,15.35,9.7,"no","viernes"
2.42,10,13.56,10.3666666666667,"no","miércoles"
9.07,28.5,42.67,27.5,"yes","jueves"
9,28.5,37.25,23.2166666666667,"yes","lunes"
2.1,10,14.15,11.6666666666667,"no","martes"
3.4,13.5,17.75,14.2666666666667,"no","sábado"
5,16.5,20.47,14.5166666666667,"yes","jueves"
4.1,19,24.95,26.6833333333333,"no","lunes"
1.1,7.5,11,7.78333333333333,"no","viernes"
3.2,16,19.03,22.3833333333333,"no","miércoles"
2.9,12.5,16.8,13.9166666666667,"no","martes"
1.99,14,18.96,21.6666666666667,"no","miércoles"
3.25,12.5,16.56,13.6,"no","lunes"
9.1,27.5,34.3,22.0166666666667,"yes","jueves"
1.05,6,9.36,5.66666666666667,"no","jueves"
1.19,7.5,9.8,9.41666666666667,"no","lunes"
4.17,16,19.9,20.2,"no","martes"
1.58,7.5,10.56,6.63333333333333,"no","jueves"
2.23,11.5,14.8,13.75,"no","miércoles"
9.4,37.5,46.55,48.7333333333333,"yes","viernes"
0.7,5.5,8.75,5.4,"no","lunes"
4.4,17.5,22.3,21.4333333333333,"yes","viernes"
1.6,7,9.95,6.46666666666667,"no","miércoles"
2.63,12.5,17.16,16.8833333333333,"no","lunes"
2.4,10.5,14.15,11.95,"no","martes"
1.3,7,9.3,6.71666666666667,"no","miércoles"
7.42,24,30.36,20.7666666666667,"no","jueves"
2.3,17.5,23.15,28.8833333333333,"no","jueves"
1.4,8.5,11.75,10.5333333333333,"no","martes"
1.3,8,11.15,10.4666666666667,"no","miércoles"
2.9,12.5,16.55,15.4,"no","martes"
0.9,6.5,9.35,7.55,"no","sábado"
1.2,11.5,15.95,17.7333333333333,"no","jueves"
1.08,8.5,12.36,11.6,"no","miércoles"
3.31,12,15.3,11.2166666666667,"no","lunes"
1.4,8.5,11.75,10.8333333333333,"no","martes"
5.96,21,26.76,19.7833333333333,"no","miércoles"
3.46,14,18.96,17.2,"no","viernes"
6.23,19.5,24.96,13.1333333333333,"no","sábado"
5.1,19.5,24.95,22.4666666666667,"yes","jueves"
1.8,12.5,16.3,17.8666666666667,"no","jueves"
2.16,10.5,13.3,12.5833333333333,"no","jueves"
3.51,14,16.83,15.1333333333333,"no","lunes"
10.3,29.5,43.86,19.5333333333333,"yes","domingo"
2.12,10.5,14.76,12.8666666666667,"no","lunes"
1.6,8.5,12.25,8.73333333333333,"no","jueves"
2,8.5,10.8,8.86666666666667,"no","sábado"
1.2,6.5,9.35,7.08333333333333,"no","viernes"
4.2,16,21.6,18.7333333333333,"no","sábado"
1.43,7.5,11,8.3,"no","viernes"
2.54,11,14.76,11.5666666666667,"no","viernes"
2.04,8.5,11.76,8.51666666666667,"no","viernes"
2.1,8,11.15,5.75,"no","martes"
1.5,7,9.95,5.83333333333333,"no","jueves"
3.3,16,21.05,22.8,"no","martes"
5.39,20,25,24.7166666666667,"yes","jueves"
2.79,11,14.76,12.5833333333333,"no","sábado"
1.4,9,12.35,11.15,"no","jueves"
6.67,24.5,30.96,28.3166666666667,"yes","viernes"
4.92,16,20.3,12.4166666666667,"no","miércoles"
4.1,15.5,18.48,17.35,"no","sábado"
3.09,13,17.16,15.7833333333333,"no","jueves"
1.39,8.5,12.36,10.1666666666667,"no","martes"
1.22,7,9.96,7.3,"no","miércoles"
1.5,7.5,10.55,7.95,"no","martes"
1.44,10.5,14.76,14.7333333333333,"no","martes"
1.25,7,9.86,7.41666666666667,"no","miércoles"
4.3,17.5,23.15,20.8666666666667,"yes","martes"
2.7,11,14.75,12.4,"no","martes"
2.39,10.5,14.75,12.25,"no","miércoles"
1.56,7,9.96,6.31666666666667,"no","lunes"
2.35,12.5,16,17.1666666666667,"no","lunes"
2.5,10,13.55,9.26666666666667,"no","jueves"
7.01,26,32.3,34.1333333333333,"yes","sábado"
1.94,12.5,17,17.5833333333333,"no","miércoles"
4,14,18.3,14.0666666666667,"no","domingo"
3,13,17.15,16.3333333333333,"no","jueves"
3.58,15,19.56,18.7666666666667,"no","viernes"
2.21,10.5,13.3,13.8666666666667,"no","miércoles"
1.21,9,11.3,12.5166666666667,"no","sábado"
1.8,9,11.9,9.66666666666667,"no","miércoles"
1.7,11.5,16,15.7,"no","sábado"
2.29,12,16.56,16.2666666666667,"no","miércoles"
2.25,11,15.36,13.3166666666667,"no","miércoles"
1,6.5,9.35,6.26666666666667,"no","miércoles"
2.49,12.5,17.16,15.3333333333333,"no","jueves"
2.3,9.5,12.95,9.53333333333333,"no","jueves"
5.96,22,29.12,26.5333333333333,"yes","viernes"
0.9,6,8.75,6.21666666666667,"no","sábado"
1.9,8.5,11.3,8.38333333333333,"no","jueves"
1.8,15.5,21.6,24.7833333333333,"no","martes"
2.7,11,14.75,11.7833333333333,"no","viernes"
5.19,20,24.5,26.1666666666667,"no","martes"
4.49,15.5,20.16,15.8333333333333,"no","domingo"
4.5,18.5,22.77,24.8833333333333,"no","jueves"
1.6,7.5,9.8,6.08333333333333,"no","lunes"
0.65,7,10.3,9.86666666666667,"no","jueves"
1.94,8.5,12.25,8.75,"no","viernes"
1.43,7,11.98,6.65,"no","viernes"
1.26,9,12.96,12.5166666666667,"no","jueves"
1.62,7,10.56,6.06666666666667,"no","viernes"
3.2,15,18.8,20.35,"no","martes"
0.9,6,8.76,5.55,"no","martes"
5.26,19,24.96,20.3,"no","viernes"
3.3,15,21,18.6,"no","lunes"
1.49,9.5,12.3,13.15,"no","viernes"
1.8,10.5,14.76,14.3166666666667,"no","viernes"
1.1,8,11.75,10.2333333333333,"no","miércoles"
2.1,14,19.75,20.8833333333333,"no","lunes"
2.05,8.5,11.76,8.31666666666667,"no","jueves"
2.2,12,16.62,16.1666666666667,"no","viernes"
1.8,11,15.35,14.5666666666667,"no","martes"
5,21,25.3,26.45,"yes","sábado"
3.72,16,20.76,19.6166666666667,"yes","viernes"
2.17,9,12.42,9.5,"no","jueves"
3.5,19,24.95,26.8166666666667,"no","martes"
1.71,10.5,15.38,14.65,"no","jueves"
1.49,7.5,10.56,8.71666666666667,"no","viernes"
2.3,10,13.55,10.9166666666667,"no","sábado"
4.19,16,21.62,17.3666666666667,"yes","viernes"
1,8,11.75,11.2666666666667,"no","martes"
1.39,7.5,9.8,8.2,"no","sábado"
1.75,9.5,12.8,12.0333333333333,"no","jueves"
1.6,7,9.96,5.96666666666667,"no","viernes"
1.72,9.5,12.96,11.3,"no","viernes"
4.1,15.5,18.8,14.2666666666667,"yes","miércoles"
1.45,7,9.46,7.1,"no","lunes"
4.01,15,19.56,17.6166666666667,"no","lunes"
1.7,9,12.36,10.5833333333333,"no","lunes"
1.5,8,11.75,8.93333333333333,"no","martes"
1.8,9.5,12.96,10,"no","martes"
13.58,40,52.06,33.4666666666667,"yes","jueves"
4.7,19,24.35,21.3166666666667,"no","domingo"
2.64,9.5,12.3,8.11666666666667,"no","jueves"
2.2,10,13.55,10.25,"no","viernes"
1.76,8,10.8,8.36666666666667,"no","martes"
5.9,25.5,33.5,34.7,"yes","jueves"
2.43,11,14.76,13.8333333333333,"no","miércoles"
3.98,14.5,18.96,14.45,"no","miércoles"
8.1,27.5,33.8,25.1,"yes","domingo"
1.19,6,8.76,5.08333333333333,"no","miércoles"
1.7,8,10.3,8.68333333333333,"no","lunes"
4.9,17,21.96,16.75,"yes","sábado"
4,21,26.75,32.8166666666667,"yes","miércoles"
2.25,9.5,12.3,8.96666666666667,"no","domingo"
21.7,60.5,81.06,47.9666666666667,"yes","viernes"
2.1,10,13.56,11.4833333333333,"no","viernes"
1.1,7.5,10.55,9.26666666666667,"no","viernes"
4.08,19,26,28.1333333333333,"no","jueves"
4.8,19,23.3,24.1666666666667,"yes","miércoles"
1.79,13.5,17.76,20.5166666666667,"no","viernes"
3.7,14,19.1,12.5166666666667,"no","jueves"
3.45,11.5,15.36,10.3333333333333,"no","lunes"
1.36,7.5,10.56,7.55,"no","martes"
1.4,8.5,12.35,10.55,"no","viernes"
1.5,9.5,12.95,12.5333333333333,"no","jueves"
4.5,17.5,22.55,19.3833333333333,"yes","lunes"
1.79,11,14,15.1333333333333,"no","viernes"
5.08,19,25.8,20.0833333333333,"no","jueves"
0.83,6,9,5.95,"no","martes"
2.2,11.5,15.95,14.9833333333333,"no","martes"
4.37,16.5,21.96,19.7666666666667,"no","viernes"
1.89,8.5,11.76,8.68333333333333,"no","viernes"
2,10.5,13.55,12.2166666666667,"no","lunes"
2.48,11,13.8,12.8166666666667,"no","miércoles"
1.6,8,11.75,7.96666666666667,"no","viernes"
1.7,10.5,14.5,14.6833333333333,"no","viernes"
4.1,17,21.95,22.1666666666667,"yes","martes"
1.92,8.5,11.3,8.61666666666667,"no","miércoles"
6.6,22.5,26.8,26.3,"no","martes"
2.37,14,18.96,20.5,"no","viernes"
1.43,10,13,13.1833333333333,"no","lunes"
0.89,6,9.36,5.78333333333333,"no","lunes"
2.74,11.5,15.36,13.7666666666667,"no","martes"
4.18,14.5,18.96,15.3666666666667,"no","lunes"
3.99,15,21,17.3333333333333,"yes","lunes"
1.8,8.5,11.75,9.5,"no","domingo"
4.73,19.5,24.96,24.15,"yes","jueves"
5.96,26,31.3,34.2333333333333,"yes","martes"
8.81,26.5,40.27,22.65,"yes","lunes"
1.2,9.5,13.55,13.6333333333333,"no","martes"
2.2,18,22.77,29.4333333333333,"no","miércoles"
0.88,5.5,8.55,5.41666666666667,"no","martes"
5.6,21,26.75,26.1333333333333,"yes","martes"
3.3,16,21.35,20.9166666666667,"no","lunes"
2.3,10.5,14.15,11.2166666666667,"no","jueves"
1.24,7.5,11.16,9.05,"no","martes"
6.94,25.5,32.76,30.9166666666667,"no","viernes"
1,7.5,11.16,8.96666666666667,"no","jueves"
3.27,21.5,29.12,34.1166666666667,"no","jueves"
1.17,7.5,10.56,8.85,"no","sábado"
1.26,7.5,10.56,8.48333333333333,"no","sábado"
2.71,13.5,16.8,17.9,"no","miércoles"
4.7,18,24.1,21.3,"no","miércoles"
3.36,11.5,16,9.58333333333333,"no","jueves"
1.13,7,10.56,7.98333333333333,"no","lunes"
3.4,13.5,17.8,16.9666666666667,"no","jueves"
3.44,13,17.16,14.5666666666667,"no","viernes"
2.08,8,10.3,6.71666666666667,"no","miércoles"
3.26,15.5,20.76,21.15,"no","miércoles"
0.9,6.5,9.35,6.91666666666667,"no","sábado"
3.49,15,20.38,16.6166666666667,"yes","miércoles"
4.03,16,20.76,18.4,"no","viernes"
9.4,38,54.66,52.8166666666667,"yes","viernes"
1.57,7.5,10.56,8.06666666666667,"no","domingo"
1.7,8.5,11.8,8.45,"no","miércoles"
1.2,6,8.76,5.81666666666667,"no","sábado"
1.8,9.5,13.5,10.15,"no","jueves"
12.03,36,44.76,28.2333333333333,"yes","domingo"
0.96,6,8.76,5.71666666666667,"no","miércoles"
2,10.5,14.75,13.3833333333333,"no","miércoles"
7.4,24.5,29.8,23.4833333333333,"yes","miércoles"
2.5,10.5,14.15,11.4833333333333,"no","jueves"
3.5,19.5,23.5,29.5166666666667,"no","sábado"
1.34,7,9.96,6.08333333333333,"no","sábado"
7.02,22,27.96,16.85,"no","martes"
4.55,19,25.38,25.1666666666667,"yes","jueves"
1.13,7.5,10.8,9.35,"no","jueves"
1,7,9.95,8,"no","martes"
1.2,6.5,9.35,7.01666666666667,"no","sábado"
2.82,12.5,17.16,15.1333333333333,"no","lunes"
1.99,11,14.76,14.6,"no","lunes"
0.91,6,9.36,6.7,"no","miércoles"
1.6,7.5,10.55,7.65,"no","lunes"
4.57,18.5,23.76,23.5,"no","domingo"
3.6,16,21.6,21.5166666666667,"no","martes"
1.52,7.5,11.16,6.7,"no","lunes"
2.38,12.5,17.16,16.75,"no","martes"
0.85,6.5,8.97,7.65,"no","sábado"
3.9,13.5,17.75,9.76666666666667,"yes","lunes"
3.8,12.5,16.55,11.4666666666667,"no","lunes"
2.8,13.5,17.75,17.3,"no","miércoles"
2.5,11,15.35,13.05,"no","miércoles"
1.33,7,9.96,6.9,"no","martes"
3.5,17.5,22,22.9166666666667,"no","viernes"
0.7,5.5,8.15,5.61666666666667,"no","viernes"
2.7,19.5,25.55,30.4666666666667,"no","martes"
1.4,7.5,10.32,7.83333333333333,"no","martes"
1.29,6.5,9.3,7.16666666666667,"no","miércoles"
2.42,10.5,14.75,12.2333333333333,"no","miércoles"
3.2,16.5,19.8,23.2666666666667,"no","domingo"
16.16,46,56.35,39.35,"yes","jueves"
7.6,22.5,36.06,14.9833333333333,"yes","viernes"
1.1,8.5,10.78,10.9166666666667,"no","martes"
3.1,13,16.3,15.0333333333333,"no","domingo"
1.96,13,17.76,18.55,"no","martes"
13.7,44.5,62.46,53.1666666666667,"yes","lunes"
1.99,11.5,16,15.2333333333333,"no","viernes"
1.34,9,12.96,11.8833333333333,"no","viernes"
1.5,8,11.6,8.98333333333333,"no","lunes"
15.78,43,53.16,25.0666666666667,"yes","domingo"
0.97,6,8.76,5.81666666666667,"no","jueves"
5.06,18.5,23.76,21.1666666666667,"no","lunes"
1.32,7,10,7.35,"no","lunes"
1.59,8,10.8,9.75,"no","viernes"
1.78,8.5,11.76,8.95,"no","martes"
1.52,8,11.16,8.85,"no","miércoles"
2.07,12,15.3,16.6333333333333,"no","sábado"
2.4,11,15.35,13.3333333333333,"no","miércoles"
0.8,6,9,6.95,"no","miércoles"
5.39,18.5,22.33,19.1333333333333,"no","lunes"
9.69,29.5,36.96,22.3333333333333,"yes","domingo"
1.53,6.5,9.96,5.91666666666667,"no","miércoles"
0.9,6,9.35,6.36666666666667,"no","miércoles"
8.6,31.5,39.35,41.5666666666667,"yes","martes"
1.14,6,8.5,5.48333333333333,"no","miércoles"
6.5,21.5,27.36,19.05,"no","domingo"
1.45,12,17.25,18,"no","martes"
1.6,9,11.3,10.6333333333333,"no","viernes"
1.97,8.5,11.76,8.66666666666667,"no","sábado"
1.3,6.5,9.35,5.48333333333333,"no","viernes"
1,6.5,9.95,7.28333333333333,"no","miércoles"
11.34,33.5,41.76,30.25,"yes","viernes"
3.92,23,28.8,35.6,"no","martes"
3.4,12.5,15.8,9.33333333333333,"no","sábado"
1.3,8.5,11.75,10.2833333333333,"no","jueves"
5.28,20,26.62,22.6666666666667,"yes","lunes"
3.56,16.5,21.96,23.4166666666667,"no","lunes"
1.4,8.5,11.75,10.0666666666667,"no","viernes"
2.72,22.5,29.16,37.2,"no","miércoles"
6.2,20,25.56,15.1833333333333,"no","lunes"
1.75,9,12.36,10.05,"no","viernes"
1.3,8,11.15,9.8,"no","viernes"
10.5,39.5,49.55,48.2333333333333,"yes","viernes"
5.1,20.5,27.25,27.0666666666667,"yes","martes"
1.51,14,18.3,22.3666666666667,"no","jueves"
0.91,5.5,8.76,5.8,"no","martes"
1.5,8,11.16,8.31666666666667,"no","lunes"
2.12,15,20.16,22.5166666666667,"no","miércoles"
11.16,33.5,41.76,27.3166666666667,"yes","lunes"
1.38,7.5,11,7.43333333333333,"no","lunes"
1.9,8,11.15,7.2,"no","viernes"
1.2,6.5,9.35,5.76666666666667,"no","jueves"
2.5,12.5,17.85,16.3333333333333,"no","martes"
1.6,8.5,11.75,9.76666666666667,"no","sábado"
3.1,19.5,25.55,31.1166666666667,"no","jueves"
1.66,7.5,10.56,7.48333333333333,"no","martes"
3.1,13,17.15,14.8166666666667,"no","sábado"
